no,word
158,jawab
159,abaikan
160,abaikan
161,jawab
162,abaikan
163,jawab
164,baca
165,baca
166,baca
167,abaikan
168,abaikan
169,jawab
170,baca
171,jawab
172,jawab
173,abaikan
174,baca
175,abaikan
176,jawab
177,abaikan
178,abaikan
179,abaikan
180,abaikan
181,abaikan
182,abaikan
183,abaikan
184,baca
185,abaikan
186,baca
187,abaikan
188,abaikan
189,abaikan
190,abaikan
191,baca
192,abaikan
193,jawab
194,abaikan
195,abaikan
196,baca
197,jawab
198,jawab
199,abaikan
200,abaikan
201,abaikan
202,abaikan
203,jawab
204,abaikan
205,abaikan
206,abaikan
207,abaikan
208,abaikan
209,abaikan
210,abaikan
211,baca
212,abaikan
213,abaikan
214,baca
215,abaikan
216,abaikan
217,abaikan
218,abaikan
219,abaikan
220,abaikan
221,abaikan
222,baca
223,abaikan
224,abaikan
225,jawab
226,baca
227,jawab
228,abaikan
229,abaikan
230,baca
231,abaikan
232,abaikan
233,abaikan
234,abaikan
235,baca
236,abaikan
237,abaikan
238,abaikan
239,abaikan
240,abaikan
241,baca
242,jawab
243,abaikan
244,abaikan
245,baca
246,jawab
247,baca
248,abaikan
249,abaikan
250,abaikan
251,jawab
252,baca
253,abaikan
254,baca
255,abaikan
256,abaikan
257,abaikan
258,abaikan
259,jawab
260,jawab
261,abaikan
262,abaikan
263,abaikan
264,abaikan
265,abaikan
266,abaikan
267,jawab
268,baca
269,jawab
270,abaikan
271,abaikan
272,jawab
273,abaikan
274,jawab
275,baca
276,abaikan
277,baca
278,abaikan
279,baca
280,jawab
281,abaikan
282,abaikan
283,abaikan
284,abaikan
285,jawab
286,baca
287,abaikan
288,abaikan
289,abaikan
290,abaikan
291,jawab
292,abaikan
293,abaikan
294,abaikan
295,abaikan
296,baca
297,jawab
298,abaikan
299,abaikan
300,abaikan
301,jawab
302,abaikan
303,abaikan
304,abaikan
305,abaikan
306,abaikan
307,abaikan
308,abaikan
309,jawab
310,jawab
311,abaikan
312,jawab
313,jawab
314,abaikan
315,abaikan
316,abaikan
317,baca
318,baca
319,abaikan
320,abaikan
321,jawab
322,abaikan
323,abaikan
324,abaikan
325,abaikan
326,abaikan
327,baca
328,jawab
329,abaikan
330,abaikan
331,jawab
332,abaikan
333,abaikan
334,baca
335,abaikan
336,baca
337,baca
338,baca
339,abaikan
340,jawab
341,abaikan
342,baca
343,abaikan
344,abaikan
345,jawab
346,abaikan
347,baca
348,abaikan
349,abaikan
350,abaikan
351,baca
352,baca
353,abaikan
354,baca
355,abaikan
356,abaikan
357,abaikan
358,abaikan
359,abaikan
360,abaikan
361,abaikan
362,baca
363,abaikan
364,abaikan
365,abaikan
366,abaikan
367,abaikan
368,abaikan
369,abaikan
370,abaikan
371,abaikan
372,abaikan
373,abaikan
374,jawab
375,abaikan
376,abaikan
377,abaikan
378,abaikan
379,abaikan
380,jawab
381,abaikan
382,baca
383,abaikan
384,abaikan
385,abaikan
386,abaikan
387,baca
388,abaikan
389,jawab
390,abaikan
391,abaikan
392,abaikan
393,baca
394,baca
395,abaikan
396,abaikan
397,abaikan
398,abaikan
399,abaikan
400,abaikan
401,abaikan
402,abaikan
403,abaikan
404,abaikan
405,abaikan
406,baca
407,abaikan
408,abaikan
409,abaikan
410,baca
411,abaikan
412,abaikan
413,abaikan
414,baca
415,abaikan
416,abaikan
417,abaikan
418,abaikan
419,abaikan
420,abaikan
421,abaikan
422,abaikan
423,jawab
424,baca
425,abaikan
426,baca
427,abaikan
428,abaikan
429,abaikan
430,abaikan
431,abaikan
432,abaikan
433,abaikan
434,baca
435,abaikan
436,baca
437,jawab
438,baca
439,abaikan
440,abaikan
441,abaikan
442,abaikan
443,baca
444,jawab
445,abaikan
446,jawab
447,baca
448,abaikan
449,abaikan
450,baca
451,jawab
452,jawab
453,abaikan
454,abaikan
455,abaikan
456,abaikan
457,baca
458,abaikan
459,jawab
460,abaikan
461,jawab
462,abaikan
463,abaikan
464,abaikan
465,abaikan
466,abaikan
467,abaikan
468,jawab
469,jawab
470,abaikan
471,abaikan
472,abaikan
473,abaikan
474,jawab
475,abaikan
476,abaikan
477,abaikan
478,abaikan
479,abaikan
480,abaikan
481,abaikan
482,abaikan
483,baca
484,abaikan
485,abaikan
486,abaikan
487,abaikan
488,baca
489,abaikan
490,jawab
491,baca
492,jawab
493,abaikan
494,abaikan
495,abaikan
496,abaikan
497,jawab
498,abaikan
499,jawab
500,abaikan
501,abaikan
502,abaikan
503,abaikan
504,abaikan
505,abaikan
506,abaikan
507,abaikan
508,baca
509,abaikan
510,abaikan
511,abaikan
512,jawab
513,baca
514,abaikan
515,abaikan
516,jawab
517,abaikan
518,abaikan
519,abaikan
520,jawab
521,baca
522,jawab
523,abaikan
524,abaikan
525,abaikan
526,abaikan
527,jawab
528,baca
529,abaikan
530,abaikan
531,abaikan
532,abaikan
533,abaikan
534,jawab
535,abaikan
536,abaikan
537,abaikan
538,jawab
539,baca
540,baca
541,baca
542,jawab
543,baca
544,jawab
545,baca
546,baca
547,abaikan
548,baca
549,jawab
550,jawab
551,baca
552,jawab
553,jawab
554,baca
555,abaikan
556,jawab
557,baca
558,baca
559,baca
560,jawab
561,baca
562,baca
563,baca
564,jawab
565,abaikan
566,baca
567,baca
568,abaikan
569,abaikan
570,abaikan
571,baca
572,abaikan
573,jawab
574,jawab
575,jawab
576,baca
577,baca
578,baca
579,abaikan
580,abaikan
581,jawab
582,baca
583,abaikan
584,jawab
585,jawab
586,jawab
587,abaikan
588,jawab
589,jawab
590,abaikan
591,jawab
592,baca
593,abaikan
594,baca
595,abaikan
596,abaikan
597,abaikan
598,baca
599,baca
600,abaikan
601,baca
602,baca
603,abaikan
604,abaikan
605,jawab
606,abaikan
607,abaikan
608,baca
609,abaikan
610,abaikan
611,abaikan
612,jawab
613,abaikan
614,abaikan
615,abaikan
616,abaikan
617,abaikan
618,abaikan
619,abaikan
620,abaikan
621,jawab
622,abaikan
623,abaikan
624,abaikan
625,abaikan
626,baca
627,abaikan
628,baca
629,abaikan
630,abaikan
631,baca
632,jawab
633,jawab
634,baca
635,jawab
636,baca
637,abaikan
638,abaikan
639,baca
640,abaikan
641,abaikan
642,abaikan
643,baca
644,abaikan
645,abaikan
646,abaikan
647,abaikan
648,abaikan
649,baca
650,abaikan
651,abaikan
652,abaikan
653,abaikan
654,abaikan
655,abaikan
656,abaikan
657,abaikan
658,jawab
659,baca
660,abaikan
661,jawab
662,abaikan
663,abaikan
664,abaikan
665,abaikan
666,abaikan
667,abaikan
668,abaikan
669,abaikan
670,jawab
671,abaikan
672,abaikan
673,baca
674,abaikan
675,abaikan
676,abaikan
677,jawab
678,abaikan
679,abaikan
680,abaikan
681,abaikan
682,abaikan
683,abaikan
684,jawab
685,jawab
686,abaikan
687,abaikan
688,jawab
689,baca
690,jawab
691,abaikan
692,jawab
693,abaikan
694,baca
695,baca
696,abaikan
697,baca
698,baca
699,abaikan
700,baca
701,jawab
702,abaikan
703,abaikan
704,abaikan
705,abaikan
706,abaikan
707,jawab
708,abaikan
709,abaikan
710,abaikan
711,abaikan
712,jawab
713,jawab
714,abaikan
715,abaikan
716,jawab
717,abaikan
718,abaikan
719,abaikan
720,abaikan
721,abaikan
722,jawab
723,abaikan
724,jawab
725,abaikan
726,abaikan
727,abaikan
728,jawab
729,abaikan
730,abaikan
731,jawab
732,baca
733,abaikan
734,abaikan
735,abaikan
736,abaikan
737,abaikan
738,abaikan
739,abaikan
740,abaikan
741,abaikan
742,baca
743,abaikan
744,abaikan
745,abaikan
746,abaikan
747,abaikan
748,jawab
749,baca
750,abaikan
751,abaikan
752,abaikan
753,abaikan
754,abaikan
755,abaikan
756,abaikan
757,abaikan
758,abaikan
759,abaikan
760,abaikan
761,jawab
762,abaikan
763,abaikan
764,abaikan
765,abaikan
766,baca
767,baca
768,abaikan
769,abaikan
770,abaikan
771,abaikan
772,abaikan
773,abaikan
774,baca
775,abaikan
776,jawab
777,jawab
778,jawab
779,baca
780,abaikan
781,abaikan
782,abaikan
783,abaikan
784,abaikan
785,baca
786,jawab
787,abaikan
788,baca
789,abaikan
790,abaikan
791,baca
792,abaikan
793,baca
794,abaikan
795,baca
796,abaikan
797,abaikan
798,abaikan
799,abaikan
800,abaikan
801,abaikan
802,abaikan
803,abaikan
804,jawab
805,jawab
806,abaikan
807,jawab
808,abaikan
809,jawab
810,jawab
811,jawab
812,jawab
813,jawab
814,abaikan
815,abaikan
816,jawab
817,abaikan
818,abaikan
819,jawab
820,baca
821,jawab
822,baca
823,abaikan
824,baca
825,abaikan
826,abaikan
827,baca
828,baca
829,abaikan
830,abaikan
831,abaikan
832,abaikan
833,abaikan
834,baca
835,abaikan
836,abaikan
837,jawab
838,baca
839,abaikan
840,abaikan
841,baca
842,baca
843,abaikan
844,abaikan
845,abaikan
846,abaikan
847,abaikan
848,abaikan
849,abaikan
850,baca
851,baca
852,abaikan
853,jawab
854,baca
855,baca
856,abaikan
857,abaikan
858,abaikan
859,jawab
860,abaikan
861,baca
862,abaikan
863,abaikan
864,jawab
865,abaikan
866,abaikan
867,baca
868,baca
869,baca
870,jawab
871,abaikan
872,baca
873,abaikan
874,baca
875,abaikan
876,baca
877,jawab
878,abaikan
879,abaikan
880,abaikan
881,jawab
882,abaikan
883,jawab
884,baca
885,baca
886,abaikan
887,baca
888,abaikan
889,jawab
890,baca
891,jawab
892,baca
893,jawab
894,baca
895,abaikan
896,baca
897,abaikan
898,abaikan
899,abaikan
900,jawab
901,jawab
902,jawab
903,abaikan
904,baca
905,abaikan
906,abaikan
907,abaikan
908,abaikan
909,jawab
910,baca
911,abaikan
912,jawab
913,baca
914,jawab
915,jawab
916,abaikan
917,baca
918,jawab
919,jawab
920,abaikan
921,abaikan
922,abaikan
923,baca
924,baca
925,abaikan
926,baca
927,abaikan
928,baca
929,abaikan
930,jawab
931,abaikan
932,jawab
933,abaikan
934,jawab
935,jawab
936,abaikan
937,abaikan
938,abaikan
939,abaikan
940,abaikan
941,baca
942,jawab
943,abaikan
944,baca
945,jawab
946,baca
947,abaikan
948,baca
949,baca
950,abaikan
951,baca
952,baca
953,abaikan
954,abaikan
955,jawab
956,baca
957,abaikan
958,abaikan
959,baca
960,abaikan
961,baca
962,baca
963,baca
964,abaikan
965,baca
966,baca
967,baca
968,jawab
969,abaikan
970,abaikan
971,abaikan
972,abaikan
973,jawab
974,baca
975,jawab
976,abaikan
977,jawab
978,baca
979,jawab
980,abaikan
981,baca
982,jawab
983,jawab
984,jawab
985,jawab
986,abaikan
987,abaikan
988,abaikan
989,baca
990,abaikan
991,abaikan
992,baca
993,baca
994,baca
995,baca
996,baca
997,abaikan
998,baca
999,abaikan
1000,baca
1001,abaikan
1002,abaikan
1003,baca
1004,abaikan
1005,abaikan
1006,abaikan
1007,abaikan
1008,abaikan
1009,abaikan
1010,abaikan
1011,abaikan
1012,abaikan
1013,jawab
1014,abaikan
1015,abaikan
1016,jawab
1017,abaikan
1018,abaikan
1019,baca
1020,jawab
1021,abaikan
1022,jawab
1023,baca
1024,abaikan
1025,jawab
1026,abaikan
1027,abaikan
1028,baca
1029,baca
1030,abaikan
1031,abaikan
1032,jawab
1033,abaikan
1034,abaikan
1035,abaikan
1036,abaikan
1037,abaikan
1038,jawab
1039,abaikan
1040,jawab
1041,abaikan
1042,abaikan
1043,abaikan
1044,jawab
1045,baca
1046,abaikan
1047,abaikan
1048,abaikan
1049,abaikan
1050,jawab
1051,jawab
1052,abaikan
1053,abaikan
1054,abaikan
1055,baca
1056,baca
1057,jawab
1058,abaikan
1059,abaikan
1060,abaikan
1061,abaikan
1062,abaikan
1063,abaikan
1064,abaikan
1065,jawab
1066,abaikan
1067,abaikan
1068,jawab
1069,abaikan
1070,abaikan
1071,jawab
1072,abaikan
1073,baca
1074,abaikan
1075,abaikan
1076,abaikan
1077,baca
1078,abaikan
1079,abaikan
1080,baca
1081,abaikan
1082,abaikan
1083,jawab
1084,abaikan
1085,baca
1086,jawab
1087,baca
1088,baca
1089,abaikan
1090,abaikan
1091,abaikan
1092,baca
1093,baca
1094,abaikan
1095,abaikan
1096,abaikan
1097,jawab
1098,abaikan
1099,baca
1100,baca
1101,baca
1102,abaikan
1103,jawab
1104,baca
1105,abaikan
1106,abaikan
1107,abaikan
1108,abaikan
1109,baca
1110,baca
1111,abaikan
1112,baca
1113,abaikan
1114,abaikan
1115,baca
1116,baca
1117,abaikan
1118,abaikan
1119,abaikan
1120,baca
1121,abaikan
1122,abaikan
1123,abaikan
1124,abaikan
1125,abaikan
1126,baca
1127,baca
1128,baca
1129,abaikan
1130,baca
1131,abaikan
1132,baca
1133,baca
1134,baca
1135,baca
1136,baca
1137,baca
1138,baca
1139,abaikan
1140,baca
1141,baca
1142,abaikan
1143,abaikan
1144,abaikan
1145,jawab
1146,baca
1147,baca
1148,baca
1149,abaikan
1150,jawab
1151,abaikan
1152,abaikan
1153,abaikan
1154,baca
1155,jawab
1156,abaikan
1157,jawab
1158,abaikan
1159,jawab
1160,abaikan
1161,abaikan
1162,baca
1163,jawab
1164,baca
1165,abaikan
1166,baca
1167,abaikan
1168,abaikan
1169,baca
1170,abaikan
1171,abaikan
1172,jawab
1173,jawab
1174,abaikan
1175,abaikan
1176,jawab
1177,baca
1178,jawab
1179,jawab
1180,baca
1181,jawab
1182,jawab
1183,jawab
1184,abaikan
1185,jawab
1186,jawab
1187,jawab
1188,jawab
1189,jawab
1190,jawab
1191,jawab
1192,jawab
1193,jawab
1194,jawab
1195,jawab
1196,jawab
1197,jawab
1198,jawab
1199,jawab
1200,jawab
1201,jawab
1202,abaikan
1203,jawab
1204,abaikan
1205,abaikan
1206,jawab
1207,abaikan
1208,jawab
1209,jawab
1210,jawab
1211,jawab
1212,jawab
1213,jawab
1214,jawab
1215,jawab
1216,abaikan
1217,jawab
1218,abaikan
1219,abaikan
1220,baca
1221,jawab
1222,jawab
1223,jawab
1224,jawab
1225,abaikan
1226,jawab
1227,baca
1228,jawab
1229,abaikan
1230,jawab
1231,abaikan
1232,jawab
1233,abaikan
1234,jawab
1235,jawab
1236,jawab
1237,jawab
1238,jawab
1239,abaikan
1240,jawab
1241,jawab
1242,jawab
1243,abaikan
1244,jawab
1245,abaikan
1246,abaikan
1247,baca
1248,abaikan
1249,jawab
1250,abaikan
1251,abaikan
1252,abaikan
1253,abaikan
1254,jawab
1255,abaikan
1256,jawab
1257,abaikan
1258,abaikan
1259,jawab
1260,abaikan
1261,abaikan
1262,jawab
1263,jawab
1264,jawab
1265,jawab
1266,jawab
1267,jawab
1268,abaikan
1269,jawab
1270,baca
1271,jawab
1272,jawab
1273,baca
1274,jawab
1275,jawab
1276,abaikan
1277,abaikan
1278,abaikan
1279,jawab
1280,jawab
1281,jawab
1282,jawab
1283,baca
1284,abaikan
1285,jawab
1286,jawab
1287,jawab
1288,abaikan
1289,jawab
1290,jawab
1291,abaikan
1292,jawab
1293,jawab
1294,jawab
1295,abaikan
1296,abaikan
1297,jawab
1298,jawab
1299,jawab
1300,jawab
1301,jawab
1302,abaikan
1303,abaikan
1304,abaikan
1305,jawab
1306,jawab
1307,abaikan
1308,jawab
1309,abaikan
1310,abaikan
1311,jawab
1312,abaikan
1313,baca
1314,abaikan
1315,baca
1316,jawab
1317,jawab
1318,abaikan
1319,abaikan
1320,baca
1321,jawab
1322,baca
1323,jawab
1324,jawab
1325,baca
1326,jawab
1327,jawab
1328,abaikan
1329,jawab
1330,baca
1331,abaikan
1332,baca
1333,baca
1334,abaikan
1335,jawab
1336,jawab
1337,jawab
1338,jawab
1339,jawab
1340,jawab
1341,jawab
1342,jawab
1343,baca
1344,baca
1345,jawab
1346,baca
1347,baca
1348,baca
1349,jawab
1350,jawab
1351,abaikan
1352,jawab
1353,jawab
1354,jawab
1355,jawab
1356,abaikan
1357,jawab
1358,abaikan
1359,abaikan
1360,jawab
1361,jawab
1362,jawab
1363,abaikan
1364,jawab
1365,jawab
1366,jawab
1367,jawab
1368,baca
1369,jawab
1370,abaikan
1371,baca
1372,baca
1373,jawab
1374,jawab
1375,jawab
1376,abaikan
1377,abaikan
1378,abaikan
1379,jawab
1380,jawab
1381,jawab
1382,abaikan
1383,jawab
1384,jawab
1385,jawab
1386,abaikan
1387,jawab
1388,jawab
1389,jawab
1390,jawab
1391,jawab
1392,jawab
1393,abaikan
1394,jawab
1395,jawab
1396,baca
1397,jawab
1398,jawab
1399,jawab
1400,jawab
1401,jawab
1402,baca
1403,jawab
1404,jawab
1405,jawab
1406,jawab
1407,jawab
1408,jawab
1409,jawab
1410,baca
1411,baca
1412,abaikan
1413,abaikan
1414,abaikan
1415,jawab
1416,jawab
1417,jawab
1418,jawab
1419,jawab
1420,abaikan
1421,abaikan
1422,abaikan
1423,abaikan
1424,jawab
1425,abaikan
1426,abaikan
1427,abaikan
1428,baca
1429,jawab
1430,jawab
1431,jawab
1432,baca
1433,jawab
1434,jawab
1435,jawab
1436,abaikan
1437,abaikan
1438,jawab
1439,jawab
1440,jawab
1441,jawab
1442,jawab
1443,jawab
1444,jawab
1445,jawab
1446,jawab
1447,jawab
1448,jawab
1449,jawab
1450,jawab
1451,jawab
1452,abaikan
1453,jawab
1454,jawab
1455,jawab
1456,jawab
1457,jawab
1458,abaikan
1459,abaikan
1460,abaikan
1461,jawab
1462,abaikan
1463,jawab
1464,jawab
1465,abaikan
1466,jawab
1467,jawab
1468,jawab
1469,jawab
1470,jawab
1471,jawab
1472,abaikan
1473,jawab
1474,abaikan
1475,abaikan
1476,jawab
1477,jawab
1478,jawab
1479,jawab
1480,jawab
1481,jawab
1482,jawab
1483,jawab
1484,abaikan
1485,jawab
1486,jawab
1487,baca
1488,jawab
1489,jawab
1490,baca
1491,baca
1492,jawab
1493,jawab
1494,baca
1495,jawab
1496,jawab
1497,jawab
1498,jawab
1499,baca
1500,baca
1501,abaikan
1502,abaikan
1503,jawab
1504,jawab
1505,jawab
1506,jawab
1507,jawab
1508,abaikan
1509,jawab
1510,jawab
1511,jawab
1512,jawab
1513,jawab
1514,jawab
1515,abaikan
1516,abaikan
1517,jawab
1518,jawab
1519,jawab
1520,jawab
1521,jawab
1522,jawab
1523,jawab
1524,jawab
1525,jawab
1526,jawab
1527,jawab
1528,abaikan
1529,abaikan
1530,baca
1531,abaikan
1532,jawab
1533,jawab
1534,jawab
1535,jawab
1536,jawab
1537,jawab
1538,jawab
1539,abaikan
1540,jawab
1541,baca
1542,baca
1543,jawab
1544,jawab
1545,baca
1546,abaikan
1547,abaikan
1548,jawab
1549,abaikan
1550,jawab
1551,jawab
1552,jawab
1553,jawab
1554,abaikan
1555,abaikan
1556,abaikan
1557,jawab
1558,jawab
1559,baca
1560,abaikan
1561,baca
1562,jawab
1563,abaikan
1564,jawab
1565,jawab
1566,abaikan
1567,jawab
1568,baca
1569,jawab
1570,jawab
1571,baca
1572,jawab
1573,jawab
1574,jawab
1575,baca
1576,abaikan
1577,jawab
1578,abaikan
1579,jawab
1580,jawab
1581,baca
1582,baca
1583,abaikan
1584,abaikan
1585,abaikan
1586,abaikan
1587,abaikan
1588,jawab
1589,jawab
1590,jawab
1591,jawab
1592,jawab
1593,abaikan
1594,abaikan
1595,jawab
1596,abaikan
1597,jawab
1598,abaikan
1599,abaikan
1600,jawab
1601,abaikan
1602,jawab
1603,abaikan
1604,abaikan
1605,abaikan
1606,abaikan
1607,abaikan
1608,baca
1609,jawab
1610,abaikan
1611,baca
1612,abaikan
1613,abaikan
1614,baca
1615,abaikan
1616,abaikan
1617,abaikan
1618,baca
1619,baca
1620,abaikan
1621,abaikan
1622,jawab
1623,baca
1624,abaikan
1625,abaikan
1626,abaikan
1627,abaikan
1628,abaikan
1629,jawab
1630,jawab
1631,jawab
1632,abaikan
1633,jawab
1634,jawab
1635,jawab
1636,abaikan
1637,jawab
1638,abaikan
1639,jawab
1640,baca
1641,jawab
1642,jawab
1643,jawab
1644,abaikan
1645,abaikan
1646,abaikan
1647,abaikan
1648,baca
1649,jawab
1650,jawab
1651,jawab
1652,abaikan
1653,jawab
1654,jawab
1655,jawab
1656,abaikan
1657,abaikan
1658,abaikan
1659,abaikan
1660,jawab
1661,abaikan
1662,jawab
1663,jawab
1664,abaikan
1665,abaikan
1666,jawab
1667,jawab
1668,baca
1669,jawab
1670,abaikan
1671,jawab
1672,abaikan
1673,jawab
1674,jawab
1675,abaikan
1676,jawab
1677,jawab
1678,abaikan
1679,abaikan
1680,baca
1681,jawab
1682,abaikan
1683,jawab
1684,jawab
1685,jawab
1686,abaikan
1687,abaikan
1688,abaikan
1689,jawab
1690,jawab
1691,abaikan
1692,jawab
1693,abaikan
1694,jawab
1695,jawab
1696,jawab
1697,abaikan
1698,abaikan
1699,jawab
1700,abaikan
1701,abaikan
1702,abaikan
1703,jawab
1704,jawab
1705,jawab
1706,abaikan
1707,abaikan
1708,jawab
1709,jawab
1710,jawab
1711,jawab
1712,abaikan
1713,jawab
1714,abaikan
1715,jawab
1716,baca
1717,jawab
1718,jawab
1719,abaikan
1720,jawab
1721,jawab
1722,jawab
1723,jawab
1724,jawab
1725,baca
1726,jawab
1727,abaikan
1728,jawab
1729,baca
1730,jawab
1731,baca
1732,jawab
1733,jawab
1734,jawab
1735,abaikan
1736,jawab
1737,abaikan
1738,jawab
1739,jawab
1740,abaikan
1741,jawab
1742,jawab
1743,baca
1744,jawab
1745,jawab
1746,jawab
1747,jawab
1748,jawab
1749,jawab
1750,jawab
1751,abaikan
1752,jawab
1753,abaikan
1754,abaikan
1755,abaikan
1756,jawab
1757,jawab
1758,jawab
1759,jawab
1760,abaikan
1761,abaikan
1762,baca
1763,baca
1764,jawab
1765,jawab
1766,baca
1767,jawab
1768,jawab
1769,jawab
1770,baca
1771,abaikan
1772,jawab
1773,abaikan
1774,abaikan
1775,abaikan
1776,jawab
1777,abaikan
1778,abaikan
1779,jawab
1780,jawab
1781,jawab
1782,jawab
1783,abaikan
1784,abaikan
1785,baca
1786,jawab
1787,jawab
1788,abaikan
1789,jawab
1790,jawab
1791,abaikan
1792,abaikan
1793,baca
1794,jawab
1795,baca
1796,baca
1797,abaikan
1798,jawab
1799,jawab
1800,baca
1801,abaikan
1802,jawab
1803,jawab
1804,jawab
1805,abaikan
1806,jawab
1807,abaikan
1808,jawab
1809,jawab
1810,jawab
1811,jawab
1812,jawab
1813,jawab
1814,jawab
1815,baca
1816,baca
1817,jawab
1818,jawab
1819,abaikan
1820,jawab
1821,jawab
1822,jawab
1823,jawab
1824,jawab
1825,abaikan
1826,jawab
1827,abaikan
1828,abaikan
1829,baca
1830,abaikan
1831,abaikan
1832,abaikan
1833,abaikan
1834,baca
1835,jawab
1836,abaikan
1837,abaikan
1838,jawab
1839,abaikan
1840,baca
1841,jawab
1842,abaikan
1843,jawab
1844,abaikan
1845,baca
1846,abaikan
1847,jawab
1848,jawab
1849,abaikan
1850,jawab
1851,jawab
1852,abaikan
1853,jawab
1854,jawab
1855,abaikan
1856,abaikan
1857,abaikan
1858,abaikan
1859,abaikan
1860,abaikan
1861,abaikan
1862,abaikan
1863,jawab
1864,abaikan
1865,abaikan
1866,jawab
1867,abaikan
1868,abaikan
1869,jawab
1870,jawab
1871,jawab
1872,abaikan
1873,jawab
1874,jawab
1875,jawab
1876,baca
1877,jawab
1878,abaikan
1879,abaikan
1880,abaikan
1881,jawab
1882,abaikan
1883,abaikan
1884,abaikan
1885,baca
1886,baca
1887,baca
1888,jawab
1889,jawab
1890,baca
1891,jawab
1892,abaikan
1893,abaikan
1894,abaikan
1895,jawab
1896,jawab
1897,abaikan
1898,abaikan
1899,jawab
1900,baca
1901,jawab
1902,abaikan
1903,baca
1904,jawab
1905,jawab
1906,abaikan
1907,jawab
1908,abaikan
1909,abaikan
1910,jawab
1911,jawab
1912,abaikan
1913,baca
1914,abaikan
1915,abaikan
1916,jawab
1917,abaikan
1918,abaikan
1919,jawab
1920,abaikan
1921,jawab
1922,abaikan
1923,jawab
1924,jawab
1925,abaikan
1926,baca
1927,abaikan
1928,baca
1929,abaikan
1930,abaikan
1931,baca
1932,abaikan
1933,abaikan
1934,abaikan
1935,abaikan
1936,abaikan
1937,baca
1938,jawab
1939,abaikan
1940,jawab
1941,abaikan
1942,jawab
1943,jawab
1944,jawab
1945,baca
1946,baca
1947,jawab
1948,jawab
1949,jawab
1950,jawab
1951,jawab
1952,jawab
1953,jawab
1954,abaikan
1955,jawab
1956,jawab
1957,jawab
1958,jawab
1959,abaikan
1960,jawab
1961,jawab
1962,jawab
1963,jawab
1964,abaikan
1965,baca
1966,abaikan
1967,jawab
1968,jawab
1969,jawab
1970,baca
1971,baca
1972,baca
1973,jawab
1974,baca
1975,jawab
1976,jawab
1977,jawab
1978,abaikan
1979,jawab
1980,jawab
1981,jawab
1982,jawab
1983,abaikan
1984,abaikan
1985,abaikan
1986,baca
1987,abaikan
1988,abaikan
1989,abaikan
1990,abaikan
1991,abaikan
1992,jawab
1993,jawab
1994,abaikan
1995,abaikan
1996,jawab
1997,abaikan
1998,jawab
1999,abaikan
2000,baca
2001,jawab
2002,jawab
2003,jawab
2004,jawab
2005,abaikan
2006,baca
2007,jawab
2008,jawab
2009,abaikan
2010,jawab
2011,jawab
2012,jawab
2013,abaikan
2014,abaikan
2015,baca
2016,jawab
2017,jawab
2018,abaikan
2019,abaikan
2020,jawab
2021,abaikan
2022,abaikan
2023,abaikan
2024,baca
2025,baca
2026,jawab
2027,baca
2028,jawab
2029,baca
2030,jawab
2031,abaikan
2032,abaikan
2033,abaikan
2034,abaikan
2035,abaikan
2036,abaikan
2037,jawab
2038,abaikan
2039,jawab
2040,abaikan
2041,abaikan
2042,jawab
2043,jawab
2044,jawab
2045,abaikan
2046,jawab
2047,abaikan
2048,abaikan
2049,jawab
